+Crataegomespilus dardarii
Lathyrus vinealis
Lathyrus violaceus
Lathyrus vivantii
Lathyrus watsonii
Lathyrus zionis
Latrobea hirtella
Latua pubiflora
Lauderlindsaya borreri
Laugeria lucida
Laugeria odorata
Laugeria resinosa
Launaea aspleniifolia
Launaea capitata
Launaea petitiana
Launaea procumbens
Launaea taraxacifolia
Laurelia novae-zelandiae
Laurelia sempervirens
Laureliopsis philippiana
Laurera madreporiformis
Laurera megasperma
Laurera subdisjuncta
Laurocerasus caroliniana
Laurocerasus myrtifolia
Laurocerasus occidentalis
Laurocerasus officinalis
Laurus albidus
Laurus azorica
Laurus barbujana
Laurus coriacea
Laurus melissifolia
Laurus winterana
Lavandula antineae
Lavandula aristibracteata
Lavandula atriplicifolia
Lavandula bipinnata
Lavandula bramwellii
Lavandula buchii
Lavandula canariensis
Lavandula citriodora
Lavandula coronopifolia
Lavandula dentata
Lavandula dhofarensis
Lavandula erythraeae
Lavandula galgalloensis
Lavandula gibsonii
Lavandula hasikensis
Lavandula lanata
Lavandula macra
Lavandula mairei
Lavandula maroccana
Lavandula minutolii
Lavandula multifida
Lavandula nimmoi
Lavandula officinalis
Lavandula pedunculata
Lavandula pinnata
Lavandula pubescens
Lavandula qishnensis
Lavandula rejdalii
Lavandula rotundifolia
Lavandula saharica
Lavandula samhanensis
Lavandula setifera
Lavandula somaliensis
Lavandula spica
Lavandula spp.
Lavandula sublepidota
Lavandula subnuda
Lavandula tenuisecta
Lavandula vera
Lavandula viridis
Lavandula x cadevallii
Lavandula x chaytoriae
Lavandula x heterophylla
Lavandula x intermedia
Lavandula x limae
Lavatera cachemiriana
Lavatera clementii
Lavatera hybr.
Lavatera mauritanica
Lavatera oblongifolia
Lavatera occidentalis
Lavatera punctata
Lavatera spp.
Lavatera triloba
Lavatera venosa
Lavauxia brachycarpa
Lavauxia flava
Lavauxia howardii
Lavauxia taraxacoides
Lavauxia triloba
Lavauxia watsonii
Lavoisiera francavillana
Lawrencella davenportii
Lawrencella rosea
Lawrencia spicata
Lawrencia squamata
Lawsonia alba
Layia paniculata
Layia ziegleri
Leandra agrestis
Leandra melastomoides
Leavenworthia michauxii
Lebeckia ambigua
Lebeckia contaminata
Lebeckia gracilis
Lebeckia meyeriana
Lebeckia multiflora
Lebeckia pauciflora
Lebeckia plukenetiana
Lebeckia sepiaria
Lebeckia simsiana
Lebeckia spp.
Lebeckia wrightii
Lebretonia paniculata
Lecanactis amylacea
Lecanactis californica
Lecanactis chloroconia
Lecanactis dubia
Lecanactis grumulosa
Lecanactis illicebrosa
Lecanactis megaspora
Lecanactis nashii
Lecanactis patellarioides
Lecanactis premnea
Lecanactis subattigens
Lecanactis subdryophila
Lecanactis zahlbruckneri
Lecania albariella
Lecania alpivaga
Lecania arctica
Lecania californica
Lecania constricta
Lecania cuprea
Lecania curvescens
Lecania cyathiformis
Lecania cyrtellina
Lecania dimera
Lecania discreptans
Lecania flavescens
Lecania groenlandica
Lecania naegelii
Lecania pepegospora
Lecania perproxima
Lecania stigmatella
Lecania subfuscula
Lecania syringea
Lecania tenera
Lecania thallophila
Lecania turicensis
Lecanium membranaceum
Lecanographa amylacea
Lecanographa dimelaenoides
Lecanographa grumulosa
Lecanographa hypothallina
Lecanographa subdryophila
Lecanora acroides
Lecanora actophila
Lecanora albella
Lecanora albescens
Lecanora albomarginata
Lecanora albopruinosa
Lecanora alboradiata
Lecanora aliena
Lecanora alphoplaca
Lecanora alpina
Lecanora americana
Lecanora anakeestiicola
Lecanora annulata
Lecanora anseris
Lecanora apochraeoides
Lecanora applegatei
Lecanora aquatica
Lecanora arctica
Lecanora argentata
Lecanora argentea
Lecanora arizonica
Lecanora atriseda
Lecanora atrynea
Lecanora badia
Lecanora basaltica
Lecanora behringii
Lecanora bicincta
Lecanora bipruinosa
Lecanora bockii
Lecanora bolanderi
Lecanora caesiocinerea
Lecanora caesiopruinosa
Lecanora caesiosulphurea
Lecanora cancriformis
Lecanora candida
Lecanora carpinea
Lecanora cascadensis
Lecanora castanea
Lecanora caulophylla
Lecanora cavicola
Lecanora chlorophaeodes
Lecanora chloropolia
Lecanora christoi
Lecanora chrysoleuca
Lecanora cinerea
Lecanora cinereorufescens
Lecanora cingulata
Lecanora circinata
Lecanora circumborealis
Lecanora coilocarpa
Lecanora coilocarpa
Lecanora comoduensis
Lecanora composita
Lecanora concinna
Lecanora congesta
Lecanora conizaea
Lecanora conizaea
Lecanora contorta
Lecanora contractula
Lecanora crustacea
Lecanora degelii
Lecanora deplanans
Lecanora desertorum
Lecanora diffracta
Lecanora diphasia
Lecanora dispersa
Lecanora disserpens
Lecanora distans
Lecanora effusa
Lecanora elevata
Lecanora elmorei
Lecanora epulotica
Lecanora eyerdamii
Lecanora fimbriata
Lecanora flavida
Lecanora flavopuncta
Lecanora floridana
Lecanora flowersiana
Lecanora frustulosa
Lecanora fuliginosa
Lecanora galactinula
Lecanora gangaleoides
Lecanora garovaglii
Lecanora gelida
Lecanora gibbosa
Lecanora gibbosula
Lecanora glaucomela
Lecanora glaucophana
Lecanora glaucopsina
Lecanora granatina
Lecanora grandis
Lecanora grantii
Lecanora gyalectodes
Lecanora haydenii
Lecanora heteroplaca
Lecanora holophaea
Lecanora horiza
Lecanora hypopta
Lecanora hypoptoides
Lecanora hypospilota
Lecanora incusa
Lecanora intrudens
Lecanora kofae
Lecanora laatokkaensis
Lecanora lacustris
Lecanora laevata
Lecanora laevis
Lecanora lavata
Lecanora lentigera
Lecanora leprosa
Lecanora lesleyana
Lecanora limitata
Lecanora lividolutea
Lecanora marginalis
Lecanora mastoidea
Lecanora mastrucata
Lecanora mazatzalensis
Lecanora melaena
Lecanora melanaspis
Lecanora melanophthalma
Lecanora mellea
Lecanora mniaroeiza
Lecanora morioides
Lecanora muralis
Lecanora mutabilis
Lecanora myrinii
Lecanora narssaquensis
Lecanora nephaea
Lecanora nevadensis
Lecanora nigromarginata
Lecanora nikrapensis
Lecanora novomexicana
Lecanora occidentalis
Lecanora ochrococca
Lecanora olivaceopallida
Lecanora opiniconensis
Lecanora oregana
Lecanora orosthea
Lecanora pachythallina
Lecanora palanderi
Lecanora pallida
Lecanora parisiensis
Lecanora pelobotrya
Lecanora peltata
Lecanora pergibbosa
Lecanora permutata
Lecanora perradiata
Lecanora persimilis
Lecanora pertusa
Lecanora phaedrophthalma
Lecanora phaeobola
Lecanora phryganitis
Lecanora pinastri
Lecanora pinguis
Lecanora piniperda
Lecanora plicigera
Lecanora poliophaea
Lecanora polychroma
Lecanora populicola
Lecanora praecrenata
Lecanora praeradiosa
Lecanora pringlei
Lecanora pseudochlarotera
Lecanora pseudomellea
Lecanora radiosa
Lecanora reptans
Lecanora riparia
Lecanora rolleana
Lecanora rosulata
Lecanora rubicunda
Lecanora rubina
Lecanora rupicola
Lecanora ryrkaipiae
Lecanora salicicola
Lecanora salina
Lecanora sambuci
Lecanora sanguinea
Lecanora scotopholis
Lecanora semitensis
Lecanora sierrae
Lecanora sipeana
Lecanora sordida
Lecanora stenospora
Lecanora straminea
Lecanora stygioplaca
Lecanora subfusca
Lecanora subfuscata
Lecanora sublapponica
Lecanora subolivascens
Lecanora subradians
Lecanora subradiascens
Lecanora sulphurea
Lecanora superfluens
Lecanora supertegens
Lecanora sylvestris
Lecanora symmictera
Lecanora tenera
Lecanora tesselina
Lecanora thamnitis
Lecanora thamnoplaca
Lecanora thomsonii
Lecanora urceolata
Lecanora variolascens
Lecanora verrucigera
Lecanora verrucosa
Lecanora weberi
Lecanora zosterae
Lecanorchis japonica
Lecanoropsis saligna
Lechea exserta
Lechea juniperina
Lechea leggettii
Lechea moniliformis
Lechea myriophylla
Lechea patula
Lechea prismatica
Lechea racemulosa
Lechea spp.
Lechea villosa
Lechenaultia biloba
Lechenaultia expansa
Lechenaultia formosa
Lechenaultia linarioides
Lechenaultia spp.
Lecidea ablephora
Lecidea acrocyanea
Lecidea adirondackii
Lecidea aenea
Lecidea aglaea
Lecidea aglaeida
Lecidea ahlesii
Lecidea aitema
Lecidea alaiensis
Lecidea alaskensis
Lecidea albidocinerella
Lecidea albocaerulescens
Lecidea albohyalina
Lecidea albosuffusa
Lecidea aleutica
Lecidea alpestris
Lecidea amabilis
Lecidea amaurospoda
Lecidea amniculensis
Lecidea aniptiza
Lecidea anthracophila
Lecidea antoniensis
Lecidea apochroeiza
Lecidea arctica
Lecidea arctogena
Lecidea arcuatula
Lecidea armeniaca
Lecidea assimilata
Lecidea assimilis
Lecidea atrofulva
Lecidea atrofusca
Lecidea atrolutescens
Lecidea atromarginata
Lecidea atronivea
Lecidea atroviridis
Lecidea berengeriana
Lecidea botryosa
Lecidea brandegeei
Lecidea brandegei
Lecidea brouardii
Lecidea brujeriana
Lecidea cadubriae
Lecidea caeca
Lecidea caesioatra
Lecidea caesiocoronata
Lecidea calcivora
Lecidea carbonoidea
Lecidea carneoalbens
Lecidea carpathica
Lecidea catalinaria
Lecidea cellularis
Lecidea chalybeiza
Lecidea cinereoatra
Lecidea cinereorufa
Lecidea cinnabarina
Lecidea circumnigrata
Lecidea coarctata
Lecidea columbiana
Lecidea columnata
Lecidea conferenda
Lecidea contigua
Lecidea coroniformis
Lecidea crassilabra
Lecidea crassipes
Lecidea crenata
Lecidea crustulata
Lecidea cuprea
Lecidea cyanea
Lecidea cyanescens
Lecidea cyathoides
Lecidea cyrtidia
Lecidea decipiens
Lecidea degelii
Lecidea delincta
Lecidea demissa
Lecidea deustata
Lecidea diapensiae
Lecidea dicksonii
Lecidea dilutiuscula
Lecidea diversa
Lecidea dolodes
Lecidea ecrustacea
Lecidea efflorescens
Lecidea elaeochroma
Lecidea elata
Lecidea elegantior
Lecidea ementiens
Lecidea endolithea
Lecidea enterophaea
Lecidea epiiodiza
Lecidea epizanthoidiza
Lecidea erratica
Lecidea euphorea
Lecidea evansii
Lecidea fissuriseda
Lecidea flexuosa
Lecidea floridensis
Lecidea friesii
Lecidea furfuracea
Lecidea furfurosa
Lecidea furva
Lecidea furvella
Lecidea fusca
Lecidea fuscescens
Lecidea fuscocinerea
Lecidea garovaglii
Lecidea gelatinosa
Lecidea geophana
Lecidea glaucophaea
Lecidea glaucopholis
Lecidea glebulosa
Lecidea globifera
Lecidea glomerulosa
Lecidea goniophila
Lecidea goniophiloides
Lecidea granulata
Lecidea granulosa
Lecidea gregaria
Lecidea grisella
Lecidea hebescens
Lecidea helvola
Lecidea heppii
Lecidea homalodes
Lecidea humilis
Lecidea humosa
Lecidea hypnorum
Lecidea hypocrita
Lecidea hypopta
Lecidea icterica
Lecidea impavida
Lecidea instrata
Lecidea insularis
Lecidea internectens
Lecidea intrudens
Lecidea intumescens
Lecidea jurana
Lecidea kochiana
Lecidea laboriosa
Lecidea lactea
Lecidea lacus-crateris
Lecidea latypea
Lecidea latypea
Lecidea latypiza
Lecidea leprarioides
Lecidea leptoboloides
Lecidea leucophaea
Lecidea leucophaeoides
Lecidea limborina
Lecidea limitata
Lecidea limosa
Lecidea lithospersa
Lecidea lopadioides
Lecidea louisianae
Lecidea lowensis
Lecidea lucida
Lecidea lugubris
Lecidea lulensis
Lecidea lurida
Lecidea luridella
Lecidea lynceola
Lecidea lyngeana
Lecidea macrocarpa
Lecidea mammillana
Lecidea marciensis
Lecidea marginata
Lecidea marylandensis
Lecidea meiocarpa
Lecidea melancheima
Lecidea melaphanoides
Lecidea melinodes
Lecidea micacea
Lecidea minuta
Lecidea misella
Lecidea mollis
Lecidea monticola
Lecidea moreliiensis
Lecidea myriocarpella
Lecidea myriocarpoides
Lecidea nemoralis
Lecidea novomexicana
Lecidea oblongula
Lecidea obtegens
Lecidea occidentalis
Lecidea ochrococca
Lecidea oligotropha
Lecidea olivacea
Lecidea oreinodes
Lecidea ornata
Lecidea orosthea
Lecidea ostreata
Lecidea oxyspora
Lecidea paddensis
Lecidea panaeola
Lecidea parasemella
Lecidea parvifolia
Lecidea paupercula
Lecidea pelobotrya
Lecidea petri
Lecidea phaeophora
Lecidea phylliscina
Lecidea picea
Lecidea pilati
Lecidea placidensis
Lecidea plana
Lecidea planetica
Lecidea platycarpa
Lecidea plumbeoatra
Lecidea polycocca
Lecidea populina
Lecidea porphyrospoda
Lecidea praenubila
Lecidea praeruptorum
Lecidea praetermissa
Lecidea prasinula
Lecidea pringlei
Lecidea pulla
Lecidea pullata
Lecidea punctella
Lecidea purissima
Lecidea pycnocarpa
Lecidea quadricolor
Lecidea quernea
Lecidea recensa
Lecidea rhaetica
Lecidea rivulosa
Lecidea roseotincta
Lecidea rubiformis
Lecidea rufofusca
Lecidea rufonigra
Lecidea rugosa
Lecidea russellii
Lecidea russula
Lecidea sanguineoatra
Lecidea santae-monicae
Lecidea scabra
Lecidea scalaris
Lecidea scholanderi
Lecidea scotopholis
Lecidea scrobiculata
Lecidea scrupulosa
Lecidea somphoterella
Lecidea soredifera
Lecidea sorediza
Lecidea sphacelata
Lecidea sphaerella
Lecidea stenotera
Lecidea steriza
Lecidea stigmatea
Lecidea subaglaea
Lecidea suballinita
Lecidea subauriculata
Lecidea subcinnabarina
Lecidea subcontinuior
Lecidea subduplex
Lecidea suberratica
Lecidea sublimosa
Lecidea subplebeja
Lecidea subplumbea
Lecidea subramosa
Lecidea subsimplex
Lecidea subsorediza
Lecidea sulphurea
Lecidea swartzioides
Lecidea sylvana
Lecidea sylvicola
Lecidea symmicta
Lecidea templetonii
Lecidea tenayucae
Lecidea tenebrosa
Lecidea tennessensis
Lecidea tesselina
Lecidea texana
Lecidea tornoensis
Lecidea trochodes
Lecidea tumida
Lecidea turgidula
Lecidea uliginosa
Lecidea ultima
Lecidea vacciniicola
Lecidea vernalis
Lecidea violascens
Lecidea viridans
Lecidea viridescens
Lecidea vitellinaria
Lecidea vorticosa
Lecidea vulgata
Lecidea wulfenii
Lecidea xanthococca
Lecidea ypocrita
Lecidella alaiensis
Lecidella asema
Lecidella bullata
Lecidella chodatii
Lecidella effugiens
Lecidella elaeochromoides
Lecidella enteroleucella
Lecidella euphorea
Lecidella glomerulosa
Lecidella inamoena
Lecidella incongruella
Lecidella latypiza
Lecidella laureri
Lecidella meiococca
Lecidella placidensis
Lecidella prasinula
Lecidella pulveracea
Lecidella spitsbergensis
Lecidella subauriculata
Leciographa glaucomaria
Leciographa inspersa
Leciographa lamyi
Leciographa pertusariicola
Leciographa urceolata
Lecointea amazonica
Lecticula resupinata
Lecythis ampla
Lecythis chartacea
Lecythis corrugata
Lecythis elliptica
Lecythis lanceolata
Lecythis pisonis
Lecythis spp.
Lecythis tuyrana
Ledebouria atropurpurea
Ledebouria botryoides
Ledebouria cooperi
Ledebouria floribunda
Ledebouria humifusa
Ledebouria kirkii
Ledebouria petiolata
Ledebouria revoluta
Ledebouria socialis
Ledebouriella seseloides
Ledenbergia seguierioides
Ledum decumbens
Leea aequata
Leea amabilis
Leea asiatica
Leea macrophylla
Leea rubra
Leea spp.
Leersia ligularis
Leersia nematostachya
Leersia perrieri
Leersia tisserantii
Legazpia polygonoides
Legousia falcata
Legousia hybrida
Legousia pentagonia
Legousia perfoliata
Leiandra cordifolia
Leibergia orogenioides
Leibnitzia anandria
Leibnitzia nepalensis
Leibnitzia seemannii
Leiboldia arctioides
Leimanthium hybridum
Leiocarpa brevicompta
Leiocarpa panaetioides
Leiodon latifolius
Leionema phylicifolium
Leiophyllum hugeri
Leiophyllum lyonii
Leiostemon ambiguus
Leiphaimos aphylla
Leiphaimos parasitica
Leiphaimos portoricensis
Lejeunea autoica
Lejeunea bermudiana
Lejeunea blomquistii
Lejeunea caespitosa
Lejeunea calcicola
Lejeunea cardoti
Lejeunea cladiophora
Lejeunea cladogyna
Lejeunea dimorphophylla
Lejeunea floridana
Lejeunea glaucescens
Lejeunea laetivirens
Lejeunea minutiloba
Lejeunea ruthii
Lejeunea sharpii
Lejeunea ulicina
Lemaireocereus hystrix
Lemaireocereus thurberi
Lemaireocereus weberi
Lemmaphyllum microphyllum
Lemmonia californica
Lemna angolensis
Lemna cyclostasa
Lemna minima
Lemna minuscula
Lemna oblonga
Lemna paucicostata
Lemna polyrrhiza
Lemna torreyi
Lemna trinervis
Lempholemma myriococcum
Lempholemma oblique-peltatum
Lemurella spp.
Lemurophoenix halleuxii
Lemurorchis spp.
Lendneria verticillata
Lennoa madreporoides
Lens ervoides
Lens esculenta
Lens hybr.
Lens lamottei
Lens nigricans
Lens odemensis
Lens spp.
Leobordea lanceolata
Leobordea platycarpos
Leocereus spp.
Leochilus spp.
Leonia glycycarpa
Leonia triandra
Leonotis ocymifolia
Leontice leontopetalum
Leontodon autumnalis
Leontodon danubialis
Leontodon erythrospermum
Leontodon hastilis
Leontodon hirtus
Leontodon latiloba
Leontodon nudicaulis
Leontodon spp.
Leontodon taraxacoides
Leontodon taraxacum
Leontopodium fauriei
Leontopodium japonicum
Leontopodium junpeianum
Leontopodium leiolepis
Leontopodium leontopodioides
Leontopodium nivale
Leontopodium souliei
Leontopodium stoechas
Leonurus artemisia
Leonurus glaucescens
Leonurus japonicus
Leonurus marrubiastrum
Leonurus quinquelobatus
Leonurus spp.
Leonurus tataricus
Leonurus turkestanicus
Leopoldia comosa
Lepachys columnaris
Lepachys columnifera
Lepachys peduncularis
Lepachys pinnata
Lepadena marginata
Lepanthes harrisii
Lepanthopsis spp.
Lepargyrea argentea
Lepargyrea canadensis
Lepechinia chilensis
Lepechinia confusa
Lepechinia floribunda
Lepechinia graveolens
Lepechinia lamiifolia
Lepeostegeres beccarii
Lepianthes umbellata
Lepidagathis cristata
Lepidagathis trinervis
Lepidanthus suaveolens
Lepidaploa arborescens
Lepidaploa proctorii
Lepidaploa remotiflora
Lepidaploa sagrana
Lepidium alluaudii
Lepidium aucheri
Lepidium bourgeauanum
Lepidium capense
Lepidium cardamines
Lepidium cartilagineum
Lepidium chalepense
Lepidium coronopus
Lepidium divergens
Lepidium eastwoodiae
Lepidium echinatum
Lepidium elongatum
Lepidium idahoense
Lepidium jonesii
Lepidium leptopetalum
Lepidium linifolium
Lepidium menziesii
Lepidium neglectum
Lepidium owaihiense
Lepidium papillosum
Lepidium pedicellosum
Lepidium persicum
Lepidium phlebopetalum
Lepidium pholidogynum
Lepidium pubecarpum
Lepidium pubescens
Lepidium quitense
Lepidium ramosum
Lepidium repens
Lepidium seydelii
Lepidium smithii
Lepidium spinosum
Lepidium spp.
Lepidium squamatum
Lepidium subulatum
Lepidium texanum
Lepidium vesicarium
Lepidium villarsii
Lepidobotrys staudtii
Lepidocaryum tenue
Lepidoceras chilense
Lepidogyne spp.
Lepidoma demissum
Lepidosperma gladiatum
Lepidosperma leptostachyum
Lepidosperma squamatum
Lepidosperma tenue
Lepidothamnus fonkii
Lepidothamnus intermedius
Lepidothamnus laxifolius
Lepidotheca suaveolens
Lepidotis alopecuroides
Lepidotis cernua
Lepidotis inundata
